,Dates,Expo_smooth_pred,PLID,Product Family,Business Unit,holt_pred,Prophet_pred,SARMAX_pred,predictions_final,test_size
1641,01-10-2023,2298.948274,ISR4431/K9,ISR1121,SRSBU,2853.514889,6717.339002,3713.675551,5310.9746,XL
1642,01-11-2023,2298.375884,ISR4431/K9,ISR1121,SRSBU,2822.543867,6405.283,3051.789542,5072.4536,XL
1643,01-12-2023,2297.809218,ISR4431/K9,ISR1121,SRSBU,2791.882355,5996.198354,2528.315313,4064.981,L
1644,01-01-2023,1.008079776,N3K-C3432D-S,N3000,QKBU,21.28238741,61.2071231,161.9417525,85.489265,XS
1645,01-02-2023,1.014543597,N3K-C3432D-S,N3000,QKBU,21.58990518,27.19175134,57.99908365,47.76764,XS
1646,01-03-2023,1.019714653,N3K-C3432D-S,N3000,QKBU,21.8370112,-1.417857884,62.58884961,47.76764,XS
1647,01-04-2023,1.023851499,N3K-C3432D-S,N3000,QKBU,22.03557334,-24.23091893,63.06988445,47.76764,XS
1648,01-05-2023,1.027160975,N3K-C3432D-S,N3000,QKBU,22.19512802,-40.93367067,66.75181209,47.76764,XS
1649,01-06-2023,1.029808556,N3K-C3432D-S,N3000,QKBU,22.32333824,-51.30165,68.08664531,47.76764,XS
1650,01-07-2023,1.031926621,N3K-C3432D-S,N3000,QKBU,22.42636161,-55.2120411,58.38117078,47.76764,XS
1651,01-08-2023,1.033621072,N3K-C3432D-S,N3000,QKBU,22.50914608,-52.65548006,59.7829106,47.76764,XS
1652,01-09-2023,1.034976634,N3K-C3432D-S,N3000,QKBU,22.57566757,-43.74666231,57.93155239,47.76764,XS
1653,01-10-2023,1.036061083,N3K-C3432D-S,N3000,QKBU,22.62912094,-28.73309428,153.581678,85.489265,XS
1654,01-11-2023,1.036928642,N3K-C3432D-S,N3000,QKBU,22.67207342,-8.001353496,350.0414357,179.42937,S
1655,01-12-2023,1.03762269,N3K-C3432D-S,N3000,QKBU,22.7065879,17.91972794,62.02227786,47.76764,XS
1656,01-01-2023,296.0050477,N540-24Z8Q2C-SYS,NCS540,BATBU,809.2864309,471.4948236,746.7518841,555.2645,M
1657,01-02-2023,296.0090859,N540-24Z8Q2C-SYS,NCS540,BATBU,851.0095855,977.608183,353.653929,807.64325,M
1658,01-03-2023,296.0123165,N540-24Z8Q2C-SYS,NCS540,BATBU,892.3175948,1514.51843,562.9780127,1019.4938,M
1659,01-04-2023,296.0149009,N540-24Z8Q2C-SYS,NCS540,BATBU,933.2145893,2066.478993,1442.627328,1811.06,L
1660,01-05-2023,296.0169685,N540-24Z8Q2C-SYS,NCS540,BATBU,973.7046587,2617.373922,658.4730989,1938.3595,L
1661,01-06-2023,296.0186225,N540-24Z8Q2C-SYS,NCS540,BATBU,1013.791852,3151.227053,497.5258936,1638.3314,L
1662,01-07-2023,296.0199458,N540-24Z8Q2C-SYS,NCS540,BATBU,1053.480178,3652.702865,738.7956492,1638.3314,L
1663,01-08-2023,296.0210044,N540-24Z8Q2C-SYS,NCS540,BATBU,1092.773604,4107.583583,855.6605509,3398.1301,L
1664,01-09-2023,296.0218512,N540-24Z8Q2C-SYS,NCS540,BATBU,1131.676062,4503.207922,544.7789446,2756.2344,L
1665,01-10-2023,296.0225287,N540-24Z8Q2C-SYS,NCS540,BATBU,1170.191439,4828.85813,527.1032927,2358.653,L
1666,01-11-2023,296.0230707,N540-24Z8Q2C-SYS,NCS540,BATBU,1208.323589,5076.083665,594.016591,2358.653,L
1667,01-12-2023,296.0235043,N540-24Z8Q2C-SYS,NCS540,BATBU,1246.076324,5238.951888,911.7199305,3398.1301,L
1668,01-01-2023,753.9729447,N540-ACC-SYS,NCS540,BATBU,1008.861944,2681.190397,2304.842755,2395.9438,L
1669,01-02-2023,697.5161599,N540-ACC-SYS,NCS540,BATBU,889.7498214,3316.111951,2171.286819,2505.3823,L
1670,01-03-2023,641.623943,N540-ACC-SYS,NCS540,BATBU,771.8288199,4020.632504,1809.425202,2849.7075,L
1671,01-04-2023,586.2906483,N540-ACC-SYS,NCS540,BATBU,655.0870285,4785.792567,1618.938306,3118.4307,L
1672,01-05-2023,531.5106865,N540-ACC-SYS,NCS540,BATBU,539.5126551,5601.139785,2156.035443,2703.3618,L
1673,01-06-2023,477.2785243,N540-ACC-SYS,NCS540,BATBU,425.0940253,6454.866655,2684.954952,3521.54,L
1674,01-07-2023,423.5886838,N540-ACC-SYS,NCS540,BATBU,311.8195819,7333.973869,1473.875325,2524.411,L
1675,01-08-2023,370.4357416,N540-ACC-SYS,NCS540,BATBU,199.6778828,8224.457858,1890.562448,2532.2715,L
1676,01-09-2023,317.8143289,N540-ACC-SYS,NCS540,BATBU,88.65760081,9111.520698,3909.667418,5106.167,XL
1677,01-10-2023,265.7191303,N540-ACC-SYS,NCS540,BATBU,-21.2524784,9979.800107,3554.06353,5106.167,XL
1678,01-11-2023,214.1448837,N540-ACC-SYS,NCS540,BATBU,-130.0634568,10813.6168,1706.393915,9152.163,XL
1679,01-12-2023,163.0863796,N540-ACC-SYS,NCS540,BATBU,-237.7863255,11597.23605,2443.82784,9168.645,XL
1680,01-01-2023,2351.456447,N540-PWR400-D,NCS540,BATBU,5526.254991,6117.872134,7938.790677,5466.9395,XL
1681,01-02-2023,2373.688331,N540-PWR400-D,NCS540,BATBU,5572.17931,7901.536719,6172.941752,5908.599,XL
1682,01-03-2023,2395.697895,N540-PWR400-D,NCS540,BATBU,5617.644387,9899.30651,3941.748023,8909.644,XL
1683,01-04-2023,2417.487363,N540-PWR400-D,NCS540,BATBU,5662.654812,12068.79658,6603.996166,10609.644,XL
1684,01-05-2023,2439.058937,N540-PWR400-D,NCS540,BATBU,5707.215133,14362.95451,5417.052412,12973.953,XL
1685,01-06-2023,2460.414795,N540-PWR400-D,NCS540,BATBU,5751.329851,16731.27045,6067.024886,14173.903,XL
1686,01-07-2023,2481.557095,N540-PWR400-D,NCS540,BATBU,5795.003421,19121.06299,6726.662892,19240.139,XL
1687,01-08-2023,2502.487971,N540-PWR400-D,NCS540,BATBU,5838.240256,21478.80608,5208.336867,16294.421,XL
1688,01-09-2023,2523.209539,N540-PWR400-D,NCS540,BATBU,5881.044723,23751.46201,8770.18963,20643.125,XL
1689,01-10-2023,2543.723891,N540-PWR400-D,NCS540,BATBU,5923.421145,25887.78575,8980.109686,27822,XL
1690,01-11-2023,2564.0331,N540-PWR400-D,NCS540,BATBU,5965.373803,27839.56709,4673.649059,25827.98,XL
1691,01-12-2023,2584.139216,N540-PWR400-D,NCS540,BATBU,6006.906934,29562.77975,6142.871543,23430.248,XL
1692,01-01-2023,4214.755184,N540X-12Z16G-SYS-D,NCS540,BATBU,3814.313915,2142.664397,1952.764435,2278.8853,L
1693,01-02-2023,4585.762816,N540X-12Z16G-SYS-D,NCS540,BATBU,4310.25389,6564.432578,1283.589869,6498.0156,XL
1694,01-03-2023,4953.060372,N540X-12Z16G-SYS-D,NCS540,BATBU,4801.234464,10476.36476,1085.969881,13099.539,XL
1695,01-04-2023,5316.684952,N540X-12Z16G-SYS-D,NCS540,BATBU,5287.305233,13838.6768,1313.261016,6677.346,XL
1696,01-05-2023,5676.673287,N540X-12Z16G-SYS-D,NCS540,BATBU,5768.515294,16626.61299,976.1786832,1443.3336,M
1697,01-06-2023,6033.061738,N540X-12Z16G-SYS-D,NCS540,BATBU,6244.913255,18830.40944,1450.231497,18603.59,XL
1698,01-07-2023,6385.886304,N540X-12Z16G-SYS-D,NCS540,BATBU,6716.547236,20454.84784,2906.719719,15336.379,XL
1699,01-08-2023,6735.182625,N540X-12Z16G-SYS-D,NCS540,BATBU,7183.464877,21518.42201,2235.817878,18049.484,XL
1700,01-09-2023,7080.985983,N540X-12Z16G-SYS-D,NCS540,BATBU,7645.713342,22052.15097,1960.134788,21353.521,XL
1701,01-10-2023,7423.331307,N540X-12Z16G-SYS-D,NCS540,BATBU,8103.339322,22098.08183,1808.923858,21267.34,XL
1702,01-11-2023,7762.253178,N540X-12Z16G-SYS-D,NCS540,BATBU,8556.389042,21707.53384,2815.831444,21515.994,XL
1703,01-12-2023,8097.78583,N540X-12Z16G-SYS-D,NCS540,BATBU,9004.908265,20939.14208,3153.967185,21515.994,XL
1704,01-01-2023,1257.584742,N540X-6Z18G-SYS-A,NCS540,BATBU,954.6908076,763.9108098,481.443799,745.216,M
1705,01-02-2023,1264.103637,N540X-6Z18G-SYS-A,NCS540,BATBU,1010.825095,764.5964298,571.1752356,813.2019,M
1706,01-03-2023,1270.557343,N540X-6Z18G-SYS-A,NCS540,BATBU,1066.380698,765.2820499,873.9931575,813.2019,M
1707,01-04-2023,1276.946512,N540X-6Z18G-SYS-A,NCS540,BATBU,1121.363583,765.9676699,330.9427184,813.2019,M
1708,01-05-2023,1283.271789,N540X-6Z18G-SYS-A,NCS540,BATBU,1175.779653,766.6532899,417.2509553,813.2019,M
1709,01-06-2023,1289.533813,N540X-6Z18G-SYS-A,NCS540,BATBU,1229.634753,767.3389099,425.9871858,813.2019,M
1710,01-07-2023,1295.733217,N540X-6Z18G-SYS-A,NCS540,BATBU,1282.934663,768.02453,1567.75328,934.5812,M
1711,01-08-2023,1301.870627,N540X-6Z18G-SYS-A,NCS540,BATBU,1335.685109,768.71015,771.8130831,813.2019,M
1712,01-09-2023,1307.946663,N540X-6Z18G-SYS-A,NCS540,BATBU,1387.891755,769.39577,609.9503356,813.2019,M
1713,01-10-2023,1313.961939,N540X-6Z18G-SYS-A,NCS540,BATBU,1439.560206,770.0813901,1338.531324,889.5027,M
1714,01-11-2023,1319.917062,N540X-6Z18G-SYS-A,NCS540,BATBU,1490.696011,770.7670101,563.3351098,813.2019,M
1715,01-12-2023,1325.812633,N540X-6Z18G-SYS-A,NCS540,BATBU,1541.304661,771.4526301,909.868995,813.2019,M
1716,01-01-2023,1687.481304,N540X-6Z18G-SYS-D,NCS540,BATBU,1059.555672,962.9208652,339.0752704,1005.5374,M
1717,01-02-2023,1742.237935,N540X-6Z18G-SYS-D,NCS540,BATBU,1119.626321,963.8495806,546.2600024,1005.5374,M
1718,01-03-2023,1796.279357,N540X-6Z18G-SYS-D,NCS540,BATBU,1179.098433,964.778296,345.3296556,1005.5374,M
1719,01-04-2023,1849.614912,N540X-6Z18G-SYS-D,NCS540,BATBU,1237.977973,965.7070114,456.3484945,1005.5374,M
1720,01-05-2023,1902.253821,N540X-6Z18G-SYS-D,NCS540,BATBU,1296.270844,966.6357268,354.3951013,1097.7413,M
1721,01-06-2023,1954.205181,N540X-6Z18G-SYS-D,NCS540,BATBU,1353.982892,967.5644422,390.4839862,1097.7413,M
1722,01-07-2023,2005.477974,N540X-6Z18G-SYS-D,NCS540,BATBU,1411.119904,968.4931576,862.0846626,1097.7413,M
1723,01-08-2023,2056.081064,N540X-6Z18G-SYS-D,NCS540,BATBU,1467.68761,969.421873,573.5339079,1097.7413,M
1724,01-09-2023,2106.023196,N540X-6Z18G-SYS-D,NCS540,BATBU,1523.691682,970.3505884,526.8781373,1097.7413,M
1725,01-10-2023,2155.313005,N540X-6Z18G-SYS-D,NCS540,BATBU,1579.137737,971.2793038,633.8955437,1097.7413,M
1726,01-11-2023,2203.959011,N540X-6Z18G-SYS-D,NCS540,BATBU,1634.031334,972.2080192,593.3847152,1097.7413,M
1727,01-12-2023,2251.969623,N540X-6Z18G-SYS-D,NCS540,BATBU,1688.377978,973.1367346,667.1112593,1097.7413,M
1728,01-01-2023,3232.869021,N560-4-RSP4,NCS560,BATBU,776.4939588,967.7280365,102.917125,1057.9854,M
1729,01-02-2023,3291.663439,N560-4-RSP4,NCS560,BATBU,790.7649793,657.1697695,18.26339956,738.7999,M
1730,01-03-2023,3349.402541,N560-4-RSP4,NCS560,BATBU,804.8925198,262.7972044,8.64262796,502.81168,M
1731,01-04-2023,3406.10527,N560-4-RSP4,NCS560,BATBU,818.8780228,-191.0796384,-19.96739183,695.98566,M
1732,01-05-2023,3461.790227,N560-4-RSP4,NCS560,BATBU,832.7229163,-679.7650114,13.63591305,705.48267,M
1733,01-06-2023,3516.475681,N560-4-RSP4,NCS560,BATBU,846.4286141,-1179.014877,100.0009224,705.48267,M
1734,01-07-2023,3570.179573,N560-4-RSP4,NCS560,BATBU,859.9965156,-1665.821769,900.1666964,842.6527,M
1735,01-08-2023,3622.91952,N560-4-RSP4,NCS560,BATBU,873.4280062,-2119.124868,220.2268591,739.07965,M
1736,01-09-2023,3674.712825,N560-4-RSP4,NCS560,BATBU,886.7244573,-2520.426035,320.6334845,842.6527,M
1737,01-10-2023,3725.576479,N560-4-RSP4,NCS560,BATBU,899.8872267,-2854.296001,796.3673846,842.6527,M
1738,01-11-2023,3775.527169,N560-4-RSP4,NCS560,BATBU,912.9176584,-3108.758736,475.4010809,842.6527,M
1739,01-12-2023,3824.581282,N560-4-RSP4,NCS560,BATBU,925.8170828,-3275.546158,11.75843119,705.48267,M
1740,01-01-2023,1544.254726,N560-4-SYS,NCS560,BATBU,373.3320825,409.3390827,851.7021957,391.03445,S
1741,01-02-2023,1551.436898,N560-4-SYS,NCS560,BATBU,379.6845009,229.9318117,687.9058784,320.80875,S
1742,01-03-2023,1558.54724,N560-4-SYS,NCS560,BATBU,385.9734046,13.12588858,759.4660739,239.50261,S
1743,01-04-2023,1565.586472,N560-4-SYS,NCS560,BATBU,392.1994286,-228.9891161,885.1541691,239.50261,S
1744,01-05-2023,1572.555303,N560-4-SYS,NCS560,BATBU,398.3632017,-484.2419492,739.0001483,239.50261,S
1745,01-06-2023,1579.45444,N560-4-SYS,NCS560,BATBU,404.4653463,-740.7865526,963.2495544,239.50261,S
1746,01-07-2023,1586.284578,N560-4-SYS,NCS560,BATBU,410.5064785,-987.4801727,1606.603021,432.63986,S
1747,01-08-2023,1593.046407,N560-4-SYS,NCS560,BATBU,416.4872084,-1214.222081,945.5125397,239.50261,S
1748,01-09-2023,1599.740611,N560-4-SYS,NCS560,BATBU,422.4081399,-1412.243811,1355.17326,315.8033,S
1749,01-10-2023,1606.367866,N560-4-SYS,NCS560,BATBU,428.2698709,-1574.343574,582.6326123,239.50261,S
1750,01-11-2023,1612.928842,N560-4-SYS,NCS560,BATBU,434.0729934,-1695.059456,826.5122969,239.50261,S
1751,01-12-2023,1619.424201,N560-4-SYS,NCS560,BATBU,439.8180933,-1770.778068,1090.816457,315.8033,S
1752,01-01-2023,4398.668839,N9K-C92348GC-X,N9300,QKBU,3078.198749,2476.898033,287.70727,2536.1033,L
1753,01-02-2023,4507.255044,N9K-C92348GC-X,N9300,QKBU,3385.021792,2472.130495,201.8842849,2536.1033,L
1754,01-03-2023,4614.769302,N9K-C92348GC-X,N9300,QKBU,3688.843689,2153.164034,162.2813288,1992.121,L
1755,01-04-2023,4721.222196,N9K-C92348GC-X,N9300,QKBU,3989.693798,1548.845037,282.8751461,1427.4755,M
1756,01-05-2023,4826.624202,N9K-C92348GC-X,N9300,QKBU,4287.601185,695.8328433,382.660128,1477.0615,M
1757,01-06-2023,4930.985696,N9K-C92348GC-X,N9300,QKBU,4582.594635,-362.6959188,379.3524348,1629.8448,L
1758,01-07-2023,5034.316949,N9K-C92348GC-X,N9300,QKBU,4874.702649,-1578.514807,593.0265012,1629.8448,L
1759,01-08-2023,5136.628131,N9K-C92348GC-X,N9300,QKBU,5163.953452,-2899.941843,506.6839334,1629.8448,L
1760,01-09-2023,5237.929313,N9K-C92348GC-X,N9300,QKBU,5450.374991,-4273.512167,526.4387894,2578.7415,L
1761,01-10-2023,5338.230464,N9K-C92348GC-X,N9300,QKBU,5733.99494,-5645.678605,392.0555416,2578.7415,L
1762,01-11-2023,5437.541458,N9K-C92348GC-X,N9300,QKBU,6014.840701,-6964.4892,396.715587,3916.3242,L
1763,01-12-2023,5535.872068,N9K-C92348GC-X,N9300,QKBU,6292.939411,-8181.191741,530.6544745,3803.602,L
1764,01-01-2023,4483.044656,N9K-C93108TC-FX,N9300,QKBU,2231.662044,2762.41715,161,2831.968,L
1765,01-02-2023,4513.778865,N9K-C93108TC-FX,N9300,QKBU,2280.036835,3107.387746,197.000018,2446.4924,L
1766,01-03-2023,4544.205733,N9K-C93108TC-FX,N9300,QKBU,2327.927878,3339.639513,127.000018,3344.548,L
1767,01-04-2023,4574.328331,N9K-C93108TC-FX,N9300,QKBU,2375.34001,3456.208967,183.000018,2770.4934,L
1768,01-05-2023,4604.149704,N9K-C93108TC-FX,N9300,QKBU,2422.278022,3457.007766,125.000018,3344.548,L
1769,01-06-2023,4633.672863,N9K-C93108TC-FX,N9300,QKBU,2468.746653,3344.832383,127.000018,3344.548,L
1770,01-07-2023,4662.90079,N9K-C93108TC-FX,N9300,QKBU,2514.750598,3125.306374,259.000018,2770.4934,L
1771,01-08-2023,4691.836438,N9K-C93108TC-FX,N9300,QKBU,2560.294503,2806.755829,170.000018,2831.968,L
1772,01-09-2023,4720.48273,N9K-C93108TC-FX,N9300,QKBU,2605.38297,2400.020236,193.000018,2313.2036,L
1773,01-10-2023,4748.842559,N9K-C93108TC-FX,N9300,QKBU,2650.020552,1918.202559,387.000018,1563.4235,L
1774,01-11-2023,4776.918789,N9K-C93108TC-FX,N9300,QKBU,2694.211758,1376.363877,170.000018,1371.418,M
1775,01-12-2023,4804.714257,N9K-C93108TC-FX,N9300,QKBU,2737.961052,791.1693333,286.000018,958.57623,M
1776,01-01-2023,1469.789493,N9K-C93108TC-FX3P,N9300,QKBU,1120.577263,3865.710535,248.8165438,2959.6472,L
1777,01-02-2023,1496.311091,N9K-C93108TC-FX3P,N9300,QKBU,1222.731617,1358.662434,29.71312306,1217.388,M
1778,01-03-2023,1522.567474,N9K-C93108TC-FX3P,N9300,QKBU,1323.864427,-341.4737706,49.38170831,247.1453,S
1779,01-04-2023,1548.561292,N9K-C93108TC-FX3P,N9300,QKBU,1423.985909,-1131.556542,151.1677705,247.1453,S
1780,01-05-2023,1574.295172,N9K-C93108TC-FX3P,N9300,QKBU,1523.106177,-933.204383,49.68648709,247.1453,S
1781,01-06-2023,1599.771714,N9K-C93108TC-FX3P,N9300,QKBU,1621.235241,303.8058878,94.78580142,407.3467,S
1782,01-07-2023,1624.99349,N9K-C93108TC-FX3P,N9300,QKBU,1718.383015,2598.868659,157.9158944,2037.3245,L
1783,01-08-2023,1649.963048,N9K-C93108TC-FX3P,N9300,QKBU,1814.559312,5938.706076,119.3563799,3074.0623,L
1784,01-09-2023,1674.682911,N9K-C93108TC-FX3P,N9300,QKBU,1909.773845,10276.4289,90.65555673,3292.7537,L
1785,01-10-2023,1699.155575,N9K-C93108TC-FX3P,N9300,QKBU,2004.036233,15531.55438,307.4305236,4367.382,L
1786,01-11-2023,1723.383512,N9K-C93108TC-FX3P,N9300,QKBU,2097.355997,21591.00701,53.7040576,2290.2788,L
1787,01-12-2023,1747.36917,N9K-C93108TC-FX3P,N9300,QKBU,2189.742563,28311.1003,110.128016,6688.6855,XL
1788,01-01-2023,6163.304067,N9K-C93180YC-FX3,N9300,QKBU,6147.907814,5253.636317,560.2136804,3629.715,L
1789,01-02-2023,7010.055093,N9K-C93180YC-FX3,N9300,QKBU,6459.135518,5258.114928,559.3875438,3629.715,L
1790,01-03-2023,7848.338608,N9K-C93180YC-FX3,N9300,QKBU,6767.250946,5262.593539,573.7038184,4117.4624,L
1791,01-04-2023,8678.239289,N9K-C93180YC-FX3,N9300,QKBU,7072.285219,5267.072151,560.105083,4117.4624,L
1792,01-05-2023,9499.840963,N9K-C93180YC-FX3,N9300,QKBU,7374.26915,5271.550762,553.9442192,4117.4624,L
1793,01-06-2023,10313.22662,N9K-C93180YC-FX3,N9300,QKBU,7673.233241,5276.029374,565.3068913,4117.4624,L
1794,01-07-2023,11118.47842,N9K-C93180YC-FX3,N9300,QKBU,7969.207691,5280.507985,1620.42552,5434.5454,XL
1795,01-08-2023,11915.6777,N9K-C93180YC-FX3,N9300,QKBU,8262.222397,5284.986596,1173.600971,4967.022,L
1796,01-09-2023,12704.90499,N9K-C93180YC-FX3,N9300,QKBU,8552.306955,5289.465208,1316.853754,4967.022,L
1797,01-10-2023,13486.24001,N9K-C93180YC-FX3,N9300,QKBU,8839.490669,5293.943819,632.6726914,3927.5454,L
1798,01-11-2023,14259.76168,N9K-C93180YC-FX3,N9300,QKBU,9123.802545,5298.42243,670.3199513,3641.791,L
1799,01-12-2023,15025.54813,N9K-C93180YC-FX3,N9300,QKBU,9405.271302,5302.901042,629.1475421,3453.0132,L
1800,01-01-2023,1078.617953,N9K-C93360YC-FX2,N9300,QKBU,837.8197148,1623.146804,17.85860918,1133.5461,M
1801,01-02-2023,1093.960519,N9K-C93360YC-FX2,N9300,QKBU,865.9457964,1593.604185,17.51044136,1133.5461,M
1802,01-03-2023,1109.032554,N9K-C93360YC-FX2,N9300,QKBU,893.7909332,1556.413872,18.78864045,1006.22943,M
1803,01-04-2023,1123.838829,N9K-C93360YC-FX2,N9300,QKBU,921.3579314,1513.339226,16.82994165,1115.805,M
1804,01-05-2023,1138.384029,N9K-C93360YC-FX2,N9300,QKBU,948.6495692,1466.388318,15.81228085,1115.805,M
1805,01-06-2023,1152.672758,N9K-C93360YC-FX2,N9300,QKBU,975.6685972,1417.746564,17.66656792,1115.805,M
1806,01-07-2023,1166.709538,N9K-C93360YC-FX2,N9300,QKBU,1002.417738,1369.699998,22.79360964,1139.2747,M
1807,01-08-2023,1180.498811,N9K-C93360YC-FX2,N9300,QKBU,1028.899689,1324.551473,18.61617441,1217.388,M
1808,01-09-2023,1194.044943,N9K-C93360YC-FX2,N9300,QKBU,1055.117117,1284.532464,0.513385197,1132.2571,M
1809,01-10-2023,1207.352219,N9K-C93360YC-FX2,N9300,QKBU,1081.072665,1251.713338,58.82080281,1217.388,M
1810,01-11-2023,1220.424853,N9K-C93360YC-FX2,N9300,QKBU,1106.768949,1227.915174,83.65413018,1217.388,M
1811,01-12-2023,1233.26698,N9K-C93360YC-FX2,N9300,QKBU,1132.208559,1214.626256,9.064497137,1217.388,M
1812,01-01-2023,872.2666777,N9K-C93240YC-FX2,N9300,QKBU,1111.658519,2293.03782,-82.68339333,2327.0151,L
1813,01-02-2023,821.0506886,N9K-C93240YC-FX2,N9300,QKBU,1047.798685,2949.957612,-86.70312919,2767.2163,L
1814,01-03-2023,770.3468594,N9K-C93240YC-FX2,N9300,QKBU,984.5774484,3616.32305,-86.68140946,1346.2548,M
1815,01-04-2023,720.1500685,N9K-C93240YC-FX2,N9300,QKBU,921.9884243,4279.904702,-86.57708948,2464.158,L
1816,01-05-2023,670.4552455,N9K-C93240YC-FX2,N9300,QKBU,860.0252905,4928.380265,-86.7007415,1924.8688,L
1817,01-06-2023,621.2573707,N9K-C93240YC-FX2,N9300,QKBU,798.6817881,5549.63094,-86.70002351,1509.8,L
1818,01-07-2023,572.5514747,N9K-C93240YC-FX2,N9300,QKBU,737.9517207,6132.03307,18.95975308,1889.8623,L
1819,01-08-2023,524.3326376,N9K-C93240YC-FX2,N9300,QKBU,677.8289539,6664.737339,-70.75537595,1261.4874,M
1820,01-09-2023,476.5959889,N9K-C93240YC-FX2,N9300,QKBU,618.3074148,7137.928218,-67.75368342,1472.1093,M
1821,01-10-2023,429.3367067,N9K-C93240YC-FX2,N9300,QKBU,559.3810912,7543.056861,-83.66128541,1000.63574,M
1822,01-11-2023,382.5500174,N9K-C93240YC-FX2,N9300,QKBU,501.0440307,7873.041448,-61.79445642,739.1659,M
1823,01-12-2023,336.2311949,N9K-C93240YC-FX2,N9300,QKBU,443.2903409,8122.429836,-69.70933798,739.1659,M
1824,01-01-2023,2374.040118,N9K-C9336C-FX2,N9300,QKBU,5170.945553,9601.385911,-56.49790939,6645.4424,XL
1825,01-02-2023,2401.799835,N9K-C9336C-FX2,N9300,QKBU,5329.437445,12388.50875,28.97645218,4898.245,L
1826,01-03-2023,2429.281955,N9K-C9336C-FX2,N9300,QKBU,5486.344419,15082.8283,-47.47356266,3117.791,L
1827,01-04-2023,2456.489254,N9K-C9336C-FX2,N9300,QKBU,5641.682323,17640.61967,11.95300253,2094.8335,L
1828,01-05-2023,2483.42448,N9K-C9336C-FX2,N9300,QKBU,5795.466848,20021.13621,-56.45439768,2560.5496,L
1829,01-06-2023,2510.090354,N9K-C9336C-FX2,N9300,QKBU,5947.713528,22187.4708,10.93457808,1845.3792,L
1830,01-07-2023,2536.489568,N9K-C9336C-FX2,N9300,QKBU,6098.437741,24107.32456,-27.43496802,6102.621,XL
1831,01-08-2023,2562.624791,N9K-C9336C-FX2,N9300,QKBU,6247.654711,25753.66552,10.9198251,6074.703,XL
1832,01-09-2023,2588.498661,N9K-C9336C-FX2,N9300,QKBU,6395.379513,27105.26231,-8.420224048,6249.414,XL
1833,01-10-2023,2614.113793,N9K-C9336C-FX2,N9300,QKBU,6541.627066,28147.08145,38.88336633,6779.285,XL
1834,01-11-2023,2639.472774,N9K-C9336C-FX2,N9300,QKBU,6686.412143,28870.53969,-61.65825654,6249.414,XL
1835,01-12-2023,2664.578164,N9K-C9336C-FX2,N9300,QKBU,6829.74937,29273.60697,10.51366997,6779.285,XL
1836,01-01-2023,3017.942879,N9K-C9348GC-FXP,N9300,QKBU,4436.763792,5190.0427,1968.734777,4669.192,L
1837,01-02-2023,3120.84633,N9K-C9348GC-FXP,N9300,QKBU,4559.761653,5717.595591,995.4113884,5160.858,XL
1838,01-03-2023,3222.720746,N9K-C9348GC-FXP,N9300,QKBU,4681.529536,6247.600905,1169.924862,5413.266,XL
1839,01-04-2023,3323.576418,N9K-C9348GC-FXP,N9300,QKBU,4802.07974,6775.372058,1695.677599,6173.885,XL
1840,01-05-2023,3423.423533,N9K-C9348GC-FXP,N9300,QKBU,4921.424441,7296.014159,3059.59947,6193.3955,XL
1841,01-06-2023,3522.272177,N9K-C9348GC-FXP,N9300,QKBU,5039.575696,7804.442565,2365.259484,6915.079,XL
1842,01-07-2023,3620.132335,N9K-C9348GC-FXP,N9300,QKBU,5156.545439,8295.410513,2281.886172,5839.8916,XL
1843,01-08-2023,3717.013891,N9K-C9348GC-FXP,N9300,QKBU,5272.345483,8763.546865,1813.698437,10201.222,XL
1844,01-09-2023,3812.926632,N9K-C9348GC-FXP,N9300,QKBU,5386.987528,9203.40461,1827.389263,9683.503,XL
1845,01-10-2023,3907.880245,N9K-C9348GC-FXP,N9300,QKBU,5500.483152,9609.520368,1761.282424,10294.204,XL
1846,01-11-2023,4001.884322,N9K-C9348GC-FXP,N9300,QKBU,5612.843819,9976.484668,2130.014898,8857.789,XL
1847,01-12-2023,4094.948358,N9K-C9348GC-FXP,N9300,QKBU,5724.08088,10299.02232,483.7600888,8563.401,XL
1848,01-01-2023,737.862602,N9K-C93600CD-GX,N9300,QKBU,344.8546633,663.1575123,2201.433353,748.4019,M
1849,01-02-2023,745.6465779,N9K-C93600CD-GX,N9300,QKBU,355.6462356,658.0694301,999.1899269,566.94934,M
1850,01-03-2023,753.3527141,N9K-C93600CD-GX,N9300,QKBU,366.3299197,643.0847738,1305.344573,703.3234,M
1851,01-04-2023,760.9817889,N9K-C93600CD-GX,N9300,QKBU,376.9067943,621.4997447,2485.949316,748.4019,M
1852,01-05-2023,768.534573,N9K-C93600CD-GX,N9300,QKBU,387.3779273,596.5832427,1360.267535,703.3234,M
1853,01-06-2023,776.0118292,N9K-C93600CD-GX,N9300,QKBU,397.7443758,571.4494311,2040.246318,748.4019,M
1854,01-07-2023,783.4143129,N9K-C93600CD-GX,N9300,QKBU,408.0071863,548.9412566,1993.216228,748.4019,M
1855,01-08-2023,790.7427717,N9K-C93600CD-GX,N9300,QKBU,418.1673949,531.528625,1641.68107,748.4019,M
1856,01-09-2023,797.9979459,N9K-C93600CD-GX,N9300,QKBU,428.2260275,521.2243676,2024.116198,748.4019,M
